Lat+Long,CFLL,Addr,CFAM,address_id,CF Zone,Latitude,Longitude,Street_Number,Street_Name,County,City,Country_Code,Zip_Code,State,FDAName,FDHName,Conduit Placed Date,Construction Complete (forecasted date),Construction Complete Date,Ready for Service Date,Locate_Group,Address,Uploaded to Sales Rabbit
32.704161-97.172538,7344,4108 VISTA CREEK CT,7344,7344,Arlington - 1.07 ,32.704161,-97.172538,4108,VISTA CREEK  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH003,,,#N/A,,,4108 VISTA CREEK  CT ,
32.703858-97.17248,11587,4110 VISTA CREEK CT,11587,11587,Arlington - 1.07 ,32.703858,-97.17248,4110,VISTA CREEK  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH003,,,#N/A,,,4110 VISTA CREEK  CT ,
32.702271-97.171819,7472,2503 CRESTMOOR CT,7472,7472,Arlington - 1.07 ,32.702271,-97.171819,2503,CRESTMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2503 CRESTMOOR  CT ,
32.701947-97.171822,7787,2505 CRESTMOOR CT,7787,7787,Arlington - 1.07 ,32.701947,-97.171822,2505,CRESTMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2505 CRESTMOOR  CT ,
32.701742-97.171859,11196,2507 CRESTMOOR CT,11196,11196,Arlington - 1.07 ,32.701742,-97.171859,2507,CRESTMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2507 CRESTMOOR  CT ,
32.70174-97.171501,10511,2510 RIDGEMOOR CT,10511,10511,Arlington - 1.07 ,32.70174,-97.171501,2510,RIDGEMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2510 RIDGEMOOR  CT ,
32.701932-97.1715,9605,2508 RIDGEMOOR CT,9605,9605,Arlington - 1.07 ,32.701932,-97.1715,2508,RIDGEMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2508 RIDGEMOOR  CT ,
32.702112-97.171499,11116,2506 RIDGEMOOR CT,11116,11116,Arlington - 1.07 ,32.702112,-97.171499,2506,RIDGEMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2506 RIDGEMOOR  CT ,
32.702306-97.171533,10462,2504 RIDGEMOOR CT,10462,10462,Arlington - 1.07 ,32.702306,-97.171533,2504,RIDGEMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2504 RIDGEMOOR  CT ,
32.702527-97.171497,9247,2500 RIDGEMOOR CT,9247,9247,Arlington - 1.07 ,32.702527,-97.171497,2500,RIDGEMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2500 RIDGEMOOR  CT ,
32.702629-97.17123,7504,2501 RIDGEMOOR CT,7504,7504,Arlington - 1.07 ,32.702629,-97.17123,2501,RIDGEMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2501 RIDGEMOOR  CT ,
32.702537-97.170972,7395,2503 RIDGEMOOR CT,7395,7395,Arlington - 1.07 ,32.702537,-97.170972,2503,RIDGEMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2503 RIDGEMOOR  CT ,
32.702305-97.170943,11200,2505 RIDGEMOOR CT,11200,11200,Arlington - 1.07 ,32.702305,-97.170943,2505,RIDGEMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2505 RIDGEMOOR  CT ,
32.70211-97.17098,10924,2507 RIDGEMOOR CT,10924,10924,Arlington - 1.07 ,32.70211,-97.17098,2507,RIDGEMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2507 RIDGEMOOR  CT ,
32.70193-97.170981,9609,2509 RIDGEMOOR CT,9609,9609,Arlington - 1.07 ,32.70193,-97.170981,2509,RIDGEMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2509 RIDGEMOOR  CT ,
32.701738-97.170981,11068,2511 RIDGEMOOR CT,11068,11068,Arlington - 1.07 ,32.701738,-97.170981,2511,RIDGEMOOR  CT ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,2511 RIDGEMOOR  CT ,
32.701786-97.170692,7370,4019 RUSHMOOR DR,7370,7370,Arlington - 1.07 ,32.701786,-97.170692,4019,RUSHMOOR  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,4019 RUSHMOOR  DR ,
32.701785-97.170473,7506,4017 RUSHMOOR DR,7506,7506,Arlington - 1.07 ,32.701785,-97.170473,4017,RUSHMOOR  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,4017 RUSHMOOR  DR ,
32.701784-97.170253,11141,4015 RUSHMOOR DR,11141,11141,Arlington - 1.07 ,32.701784,-97.170253,4015,RUSHMOOR  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,4015 RUSHMOOR  DR ,
32.701783-97.170034,11117,4011 RUSHMOOR DR,11117,11117,Arlington - 1.07 ,32.701783,-97.170034,4011,RUSHMOOR  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,4011 RUSHMOOR  DR ,
32.701782-97.169815,7328,4009 RUSHMOOR DR,7328,7328,Arlington - 1.07 ,32.701782,-97.169815,4009,RUSHMOOR  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,4009 RUSHMOOR  DR ,
32.701781-97.169597,10960,4007 RUSHMOOR DR,10960,10960,Arlington - 1.07 ,32.701781,-97.169597,4007,RUSHMOOR  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,4007 RUSHMOOR  DR ,
32.70178-97.16938,7474,4005 RUSHMOOR DR,7474,7474,Arlington - 1.07 ,32.70178,-97.16938,4005,RUSHMOOR  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,4005 RUSHMOOR  DR ,
32.701781-97.169159,11678,4003 RUSHMOOR DR,11678,11678,Arlington - 1.07 ,32.701781,-97.169159,4003,RUSHMOOR  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH001,,,#N/A,,,4003 RUSHMOOR  DR ,
32.706446-97.190166,7627,2310 ROYCE DR,7627,7627,Arlington - 1.07 ,32.706446,-97.190166,2310,ROYCE  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH007,,,#N/A,,,2310 ROYCE  DR ,
32.706054-97.190167,11418,2314 ROYCE DR,11418,11418,Arlington - 1.07 ,32.706054,-97.190167,2314,ROYCE  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH007,,,#N/A,,,2314 ROYCE  DR ,
32.705859-97.190166,7638,2320 ROYCE DR,7638,7638,Arlington - 1.07 ,32.705859,-97.190166,2320,ROYCE  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH007,,,#N/A,,,2320 ROYCE  DR ,
32.705667-97.190165,7323,2322 ROYCE DR,7323,7323,Arlington - 1.07 ,32.705667,-97.190165,2322,ROYCE  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH007,,,#N/A,,,2322 ROYCE  DR ,
32.705654-97.1895,9192,2323 ROYCE DR,9192,9192,Arlington - 1.07 ,32.705654,-97.1895,2323,ROYCE  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH007,,,#N/A,,,2323 ROYCE  DR ,
32.705847-97.189501,11944,2321 ROYCE DR,11944,11944,Arlington - 1.07 ,32.705847,-97.189501,2321,ROYCE  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH007,,,#N/A,,,2321 ROYCE  DR ,
32.706038-97.189502,7631,2319 ROYCE DR,7631,7631,Arlington - 1.07 ,32.706038,-97.189502,2319,ROYCE  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH007,,,#N/A,,,2319 ROYCE  DR ,
32.706228-97.189502,7261,2317 ROYCE DR,7261,7261,Arlington - 1.07 ,32.706228,-97.189502,2317,ROYCE  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH007,,,#N/A,,,2317 ROYCE  DR ,
32.706616-97.189502,11959,2311 ROYCE DR,11959,11959,Arlington - 1.07 ,32.706616,-97.189502,2311,ROYCE  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH007,,,#N/A,,,2311 ROYCE  DR ,
32.706896-97.189506,11320,2309 ROYCE DR,11320,11320,Arlington - 1.07 ,32.706896,-97.189506,2309,ROYCE  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH007,,,#N/A,,,2309 ROYCE  DR ,
32.70642-97.189502,10551,2315 ROYCE DR,10551,10551,Arlington - 1.07 ,32.70642,-97.189502,2315,ROYCE  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH007,,,#N/A,,,2315 ROYCE  DR ,
32.706245-97.190167,11948,2312 ROYCE DR,11948,11948,Arlington - 1.07 ,32.706245,-97.190167,2312,ROYCE  DR ,City of Arlington,Arlington,1,76016,Texas,FDA7,FDH007,,,#N/A,,,2312 ROYCE  DR ,
32.7081-97.198491,120618,2313 PERKINS PLC,120618,120618,Arlington - 1.08,32.7081,-97.198491,2313,PERKINS  PLC,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:006,,,#N/A,,,2313 PERKINS  PLC,
32.705235-97.200801,10543,2402 PERKINS RD,10543,10543,Arlington - 1.08,32.705235,-97.200801,2402,PERKINS  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,2402 PERKINS  RD,
32.706734-97.194484,120619,2321 LINDBLAD CT,120619,120619,Arlington - 1.08,32.706734,-97.194484,2321,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2321 LINDBLAD  CT,
32.705391-97.19471,120620,2421 LINDBLAD CT,120620,120620,Arlington - 1.08,32.705391,-97.19471,2421,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2421 LINDBLAD  CT,
32.706476-97.194485,10644,2401 LINDBLAD CT,10644,10644,Arlington - 1.08,32.706476,-97.194485,2401,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2401 LINDBLAD  CT,
32.706238-97.194485,9253,2405 LINDBLAD CT,9253,9253,Arlington - 1.08,32.706238,-97.194485,2405,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2405 LINDBLAD  CT,
32.706002-97.194486,8224,2409 LINDBLAD CT,8224,8224,Arlington - 1.08,32.706002,-97.194486,2409,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2409 LINDBLAD  CT,
32.70578-97.194488,9551,2415 LINDBLAD CT,9551,9551,Arlington - 1.08,32.70578,-97.194488,2415,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2415 LINDBLAD  CT,
32.705494-97.195019,120621,2412 LINDBLAD CT,120621,120621,Arlington - 1.08,32.705494,-97.195019,2412,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2412 LINDBLAD  CT,
32.705965-97.194952,9270,2408 LINDBLAD CT,9270,9270,Arlington - 1.08,32.705965,-97.194952,2408,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2408 LINDBLAD  CT,
32.706083-97.19495,120622,2406 LINDBLAD CT,120622,120622,Arlington - 1.08,32.706083,-97.19495,2406,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2406 LINDBLAD  CT,
32.706312-97.194949,120623,2402 LINDBLAD CT,120623,120623,Arlington - 1.08,32.706312,-97.194949,2402,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2402 LINDBLAD  CT,
32.70654-97.194948,120624,2324 LINDBLAD CT,120624,120624,Arlington - 1.08,32.70654,-97.194948,2324,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2324 LINDBLAD  CT,
32.706767-97.194945,8240,2320 LINDBLAD CT,8240,8240,Arlington - 1.08,32.706767,-97.194945,2320,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2320 LINDBLAD  CT,
32.706995-97.194944,120625,2316 LINDBLAD CT,120625,120625,Arlington - 1.08,32.706995,-97.194944,2316,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2316 LINDBLAD  CT,
32.707224-97.194944,120626,2310 LINDBLAD CT,120626,120626,Arlington - 1.08,32.707224,-97.194944,2310,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2310 LINDBLAD  CT,
32.707452-97.194942,120627,2306 LINDBLAD CT,120627,120627,Arlington - 1.08,32.707452,-97.194942,2306,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2306 LINDBLAD  CT,
32.707689-97.194941,120628,2302 LINDBLAD CT,120628,120628,Arlington - 1.08,32.707689,-97.194941,2302,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2302 LINDBLAD  CT,
32.706974-97.194482,120629,2317 LINDBLAD CT,120629,120629,Arlington - 1.08,32.706974,-97.194482,2317,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2317 LINDBLAD  CT,
32.707198-97.194482,120630,2311 LINDBLAD CT,120630,120630,Arlington - 1.08,32.707198,-97.194482,2311,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2311 LINDBLAD  CT,
32.707425-97.194481,120631,2307 LINDBLAD CT,120631,120631,Arlington - 1.08,32.707425,-97.194481,2307,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2307 LINDBLAD  CT,
32.707666-97.19448,120632,2303 LINDBLAD CT,120632,120632,Arlington - 1.08,32.707666,-97.19448,2303,LINDBLAD  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:005,,,#N/A,,,2303 LINDBLAD  CT,
32.705966-97.195892,10547,2325 BAY LAKES CT,10547,10547,Arlington - 1.08,32.705966,-97.195892,2325,BAY LAKES  CT,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:006,,,#N/A,,,2325 BAY LAKES  CT,
32.705232-97.199644,11927,2404 PERKINS RD,11927,11927,Arlington - 1.08,32.705232,-97.199644,2404,PERKINS  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,2404 PERKINS  RD,
32.703662-97.195693,11656,2504 GARY LN,11656,11656,Arlington - 1.08,32.703662,-97.195693,2504,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,2504 GARY  LN,
32.7034-97.195906,11199,5802 KLINGER RD,11199,11199,Arlington - 1.08,32.7034,-97.195906,5802,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5802 KLINGER  RD,
32.703178-97.196142,9478,5804 KLINGER RD,9478,9478,Arlington - 1.08,32.703178,-97.196142,5804,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5804 KLINGER  RD,
32.703175-97.195616,11576,2508 GARY LN,11576,11576,Arlington - 1.08,32.703175,-97.195616,2508,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,2508 GARY  LN,
32.703016-97.19649,10891,5806 KLINGER RD,10891,10891,Arlington - 1.08,32.703016,-97.19649,5806,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5806 KLINGER  RD,
32.702987-97.196911,9429,5900 KLINGER RD,9429,9429,Arlington - 1.08,32.702987,-97.196911,5900,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5900 KLINGER  RD,
32.702865-97.19576,10269,2512 GARY LN,10269,10269,Arlington - 1.08,32.702865,-97.19576,2512,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,2512 GARY  LN,
32.702609-97.195701,7963,2516 GARY LN,7963,7963,Arlington - 1.08,32.702609,-97.195701,2516,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,2516 GARY  LN,
32.702469-97.196169,9006,5805 EARLE ST,9006,9006,Arlington - 1.08,32.702469,-97.196169,5805,EARLE  ST,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:001,,,#N/A,,,5805 EARLE  ST,
32.702467-97.196487,120633,5809 EARLE ST,120633,120633,Arlington - 1.08,32.702467,-97.196487,5809,EARLE  ST,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:001,,,#N/A,,,5809 EARLE  ST,
32.702467-97.196787,7966,5811 EARLE ST,7966,7966,Arlington - 1.08,32.702467,-97.196787,5811,EARLE  ST,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:001,,,#N/A,,,5811 EARLE  ST,
32.702439-97.197069,11935,5901 EARLE ST,11935,11935,Arlington - 1.08,32.702439,-97.197069,5901,EARLE  ST,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:001,,,#N/A,,,5901 EARLE  ST,
32.702331-97.195698,9797,2520 GARY LN,9797,9797,Arlington - 1.08,32.702331,-97.195698,2520,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:001,,,#N/A,,,2520 GARY  LN,
32.702802-97.197825,10336,5911 EARLE ST,10336,10336,Arlington - 1.08,32.702802,-97.197825,5911,EARLE  ST,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:001,,,#N/A,,,5911 EARLE  ST,
32.704054-97.198368,10914,5914 KLINGER RD,10914,10914,Arlington - 1.08,32.704054,-97.198368,5914,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5914 KLINGER  RD,
32.703939-97.198756,8752,5918 GARY LN,8752,8752,Arlington - 1.08,32.703939,-97.198756,5918,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:001,,,#N/A,,,5918 GARY  LN,
32.703769-97.198238,10582,5912 KLINGER RD,10582,10582,Arlington - 1.08,32.703769,-97.198238,5912,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5912 KLINGER  RD,
32.703559-97.198103,7837,5910 KLINGER RD,7837,7837,Arlington - 1.08,32.703559,-97.198103,5910,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5910 KLINGER  RD,
32.7037-97.198747,10345,2503 PERKINS RD,10345,10345,Arlington - 1.08,32.7037,-97.198747,2503,PERKINS  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:001,,,#N/A,,,2503 PERKINS  RD,
32.703409-97.197906,11581,5908 KLINGER RD,11581,11581,Arlington - 1.08,32.703409,-97.197906,5908,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5908 KLINGER  RD,
32.703486-97.198718,9793,2505 PERKINS RD,9793,9793,Arlington - 1.08,32.703486,-97.198718,2505,PERKINS  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:001,,,#N/A,,,2505 PERKINS  RD,
32.703271-97.197672,9002,5906 KLINGER RD,9002,9002,Arlington - 1.08,32.703271,-97.197672,5906,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5906 KLINGER  RD,
32.703135-97.197429,10597,5904 KLINGER RD,10597,10597,Arlington - 1.08,32.703135,-97.197429,5904,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5904 KLINGER  RD,
32.703094-97.198324,9508,5917 EARLE ST,9508,9508,Arlington - 1.08,32.703094,-97.198324,5917,EARLE  ST,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:001,,,#N/A,,,5917 EARLE  ST,
32.703023-97.197183,8757,5902 KLINGER RD,8757,8757,Arlington - 1.08,32.703023,-97.197183,5902,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5902 KLINGER  RD,
32.703055-97.198796,8374,2513 PERKINS RD,8374,8374,Arlington - 1.08,32.703055,-97.198796,2513,PERKINS  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:001,,,#N/A,,,2513 PERKINS  RD,
32.702927-97.198077,7844,5915 EARLE ST,7844,7844,Arlington - 1.08,32.702927,-97.198077,5915,EARLE  ST,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:001,,,#N/A,,,5915 EARLE  ST,
32.70255-97.197474,11923,5905 EARLE ST,11923,11923,Arlington - 1.08,32.70255,-97.197474,5905,EARLE  ST,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:001,,,#N/A,,,5905 EARLE  ST,
32.704363-97.197169,10918,5900 GARY LN,10918,10918,Arlington - 1.08,32.704363,-97.197169,5900,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5900 GARY  LN,
32.704403-97.197504,10349,5904 GARY LN,10349,10349,Arlington - 1.08,32.704403,-97.197504,5904,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5904 GARY  LN,
32.704361-97.197903,8378,5910 GARY LN,8378,8378,Arlington - 1.08,32.704361,-97.197903,5910,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5910 GARY  LN,
32.704274-97.196876,8762,5808 GARY LN,8762,8762,Arlington - 1.08,32.704274,-97.196876,5808,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5808 GARY  LN,
32.704162-97.19658,11670,5804 GARY LN,11670,11670,Arlington - 1.08,32.704162,-97.19658,5804,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5804 GARY  LN,
32.704086-97.19763,9011,5911 KLINGER RD,9011,9011,Arlington - 1.08,32.704086,-97.19763,5911,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5911 KLINGER  RD,
32.703999-97.19622,10586,5800 GARY LN,10586,10586,Arlington - 1.08,32.703999,-97.19622,5800,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5800 GARY  LN,
32.703889-97.197364,11661,5909 KLINGER RD,11661,11661,Arlington - 1.08,32.703889,-97.197364,5909,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5909 KLINGER  RD,
32.703764-97.197101,11860,5905 KLINGER RD,11860,11860,Arlington - 1.08,32.703764,-97.197101,5905,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5905 KLINGER  RD,
32.703737-97.19648,10602,5805 KLINGER RD,10602,10602,Arlington - 1.08,32.703737,-97.19648,5805,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5805 KLINGER  RD,
32.703677-97.196819,10339,5901 KLINGER RD,10339,10339,Arlington - 1.08,32.703677,-97.196819,5901,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5901 KLINGER  RD,
32.70427-97.194929,10260,2409 KLINGER RD,10260,10260,Arlington - 1.08,32.70427,-97.194929,2409,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,2409 KLINGER  RD,
32.703838-97.194865,9421,2505 GARY LN,9421,9421,Arlington - 1.08,32.703838,-97.194865,2505,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,2505 GARY  LN,
32.704638-97.198508,7831,5915 GARY LN,7831,7831,Arlington - 1.08,32.704638,-97.198508,5915,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5915 GARY  LN,
32.704415-97.198804,11163,2409 PERKINS RD,11163,11163,Arlington - 1.08,32.704415,-97.198804,2409,PERKINS  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,2409 PERKINS  RD,
32.705047-97.197156,9473,5903 GARY LN,9473,9473,Arlington - 1.08,32.705047,-97.197156,5903,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5903 GARY  LN,
32.705048-97.197466,11651,5905 GARY LN,11651,11651,Arlington - 1.08,32.705048,-97.197466,5905,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5905 GARY  LN,
32.705041-97.197769,9781,5907 GARY LN,9781,9781,Arlington - 1.08,32.705041,-97.197769,5907,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5907 GARY  LN,
32.705016-97.19806,10591,5909 GARY LN,10591,10591,Arlington - 1.08,32.705016,-97.19806,5909,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5909 GARY  LN,
32.704883-97.198302,8853,5911 GARY LN,8853,8853,Arlington - 1.08,32.704883,-97.198302,5911,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5911 GARY  LN,
32.705132-97.198714,11571,2405 PERKINS RD,11571,11571,Arlington - 1.08,32.705132,-97.198714,2405,PERKINS  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,2405 PERKINS  RD,
32.704788-97.19881,11167,2407 PERKINS RD,11167,11167,Arlington - 1.08,32.704788,-97.19881,2407,PERKINS  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,2407 PERKINS  RD,
32.705028-97.196867,9955,5901 GARY LN,9955,9955,Arlington - 1.08,32.705028,-97.196867,5901,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5901 GARY  LN,
32.705188-97.195668,119060,2400 KLINGER RD,119060,119060,Arlington - 1.08,32.705188,-97.195668,2400,KLINGER  RD,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,2400 KLINGER  RD,
32.705009-97.196449,11561,5807 GARY LN,11561,11561,Arlington - 1.08,32.705009,-97.196449,5807,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5807 GARY  LN,
32.704795-97.196154,11187,5805 GARY LN,11187,11187,Arlington - 1.08,32.704795,-97.196154,5805,GARY  LN,City of Arlington,Arlington,1,76016,Texas,FDA:008,FDH:003,,,#N/A,,,5805 GARY  LN,
